              Bogotá   '2021-07-29'   '7764'
              Bogotá   '2021-08-05'   '2818'
              Bogotá   '2021-08-12'   '7447'
              Bogotá   '2021-08-19'   '9864'
              Bogotá   '2021-08-26'   '3796'
              Bogotá   '2021-09-02'   '8166'
              Bogotá   '2021-09-09'   '1919'
              Bogotá   '2021-09-16'   '9064'
              Bogotá   '2021-09-23'   '3549'
              Bogotá   '2021-09-30'   '0940'
              Bogotá   '2021-10-07'   '3486'
              Bogotá   '2021-10-14'   '4850'
              Bogotá   '2021-10-21'   '7528'
              Bogotá   '2021-10-28'   '8418'
              Bogotá   '2021-11-04'   '4259'
              Bogotá   '2021-11-11'   '3387'
              Bogotá   '2021-11-18'   '3629'
              Bogotá   '2021-11-25'   '8560'
              Bogotá   '2021-12-02'   '1440'
              Bogotá   '2021-12-09'   '8338'
              Bogotá   '2021-12-16'   '3342'
              Bogotá   '2021-12-23'   '2282'
              Bogotá   '2021-12-30'   '5183'
              Bogotá   '2022-01-06'   '0829'
              Bogotá   '2022-01-13'   '9163'
              Bogotá   '2022-01-20'   '5805'
              Bogotá   '2022-01-27'   '3912'
              Bogotá   '2022-02-03'   '0610'
              Bogotá   '2022-02-10'   '3314'
              Bogotá   '2022-02-17'   '9491'
              Bogotá   '2022-02-24'   '3514'
              Bogotá   '2022-03-03'   '9531'
              Bogotá   '2022-03-10'   '9788'
              Bogotá   '2022-03-17'   '7403'
              Bogotá   '2022-03-24'   '3050'
              Bogotá   '2022-03-31'   '2573'
              Bogotá   '2022-04-07'   '3027'
            NOT FOR:   '2022-04-08'
            NOT FOR:   '2022-04-09'
            NOT FOR:   '2022-04-10'
            NOT FOR:   '2022-04-11'
            NOT FOR:   '2022-04-12'
            NOT FOR:   '2022-04-13'
            NOT FOR:   '2022-04-14'
            NOT FOR:   '2022-04-15'
            NOT FOR:   '2022-04-16'
            NOT FOR:   '2022-04-17'
            NOT FOR:   '2022-04-18'
            NOT FOR:   '2022-04-19'
            NOT FOR:   '2022-04-20'
              Bogotá   '2022-04-21'   '9537'
              Bogotá   '2022-04-28'   '4634'
              Bogotá   '2022-05-05'   '0038'
              Bogotá   '2022-05-12'   '0049'
              Bogotá   '2022-05-19'   '6187'
              Bogotá   '2022-05-26'   '4486'
              Bogotá   '2022-06-02'   '5503'
              Bogotá   '2022-06-09'   '4027'
              Bogotá   '2022-06-16'   '7470'
              Bogotá   '2022-06-23'   '3159'
              Bogotá   '2022-06-30'   '0086'
              Bogotá   '2022-07-07'   '8449'
              Bogotá   '2022-07-14'   '7742'
              Bogotá   '2022-07-21'   '0872'
              Bogotá   '2022-07-28'   '1392'
              Bogotá   '2022-08-04'   '9617'
              Bogotá   '2022-08-11'   '3668'
              Bogotá   '2022-08-18'   '3357'
              Bogotá   '2022-08-25'   '1108'
              Bogotá   '2022-09-01'   '2201'
              Bogotá   '2022-09-08'   '0890'
              Bogotá   '2022-09-15'   '6629'
              Bogotá   '2022-09-22'   '0973'
              Bogotá   '2022-09-29'   '3025'
              Bogotá   '2022-10-06'   '0388'
              Bogotá   '2022-10-13'   '5788'
              Bogotá   '2022-10-20'   '9163'
